DateTimeEnding,CLUZ,CVIS,CMIN
10/14/2025 15:40,10643,2388,2616
10/14/2025 15:45,10701,2386,2608
10/14/2025 15:50,10694,2393,2604
10/14/2025 15:55,10679,2386,2600
10/14/2025 16:00,10647,2377,2590
10/14/2025 16:05,10677,2360,2579
10/14/2025 16:10,10655,2356,2569
10/14/2025 16:15,10681,2358,2562
10/14/2025 16:20,10668,2362,2541
10/14/2025 16:25,10680,2364,2536
10/14/2025 16:30,10672,2366,2510
10/14/2025 16:35,10678,2349,2494
10/14/2025 16:40,10661,2347,2485
10/14/2025 16:45,10669,2344,2481
10/14/2025 16:50,10638,2335,2465
10/14/2025 16:55,10599,2321,2453
10/14/2025 17:00,10578,2305,2413
10/14/2025 17:05,10495,2292,2390
10/14/2025 17:10,10456,2290,2371
10/14/2025 17:15,10491,2282,2375
10/14/2025 17:20,10480,2294,2376
10/14/2025 17:25,10529,2294,2397
10/14/2025 17:30,10553,2303,2420
10/14/2025 17:35,10567,2314,2439
10/14/2025 17:40,10617,2334,2457
10/14/2025 17:45,10642,2346,2470
10/14/2025 17:50,10714,2357,2492
10/14/2025 17:55,10790,2370,2499
10/14/2025 18:00,10780,2382,2518
10/14/2025 18:05,10759,2381,2512
10/14/2025 18:10,10782,2381,2508
10/14/2025 18:15,10795,2383,2501
10/14/2025 18:20,10835,2375,2487
10/14/2025 18:25,10851,2369,2476
10/14/2025 18:30,10848,2352,2458
10/14/2025 18:35,10840,2342,2443
10/14/2025 18:40,10805,2333,2429
10/14/2025 18:45,10793,2326,2419
10/14/2025 18:50,10759,2317,2403
10/14/2025 18:55,10725,2306,2388
10/14/2025 19:00,10685,2283,2377
10/14/2025 19:05,10651,2271,2376
10/14/2025 19:10,10643,2256,2367
10/14/2025 19:15,10637,2261,2364
10/14/2025 19:20,10588,2250,2365
10/14/2025 19:25,10593,2241,2352
10/14/2025 19:30,10581,2228,2349
10/14/2025 19:35,10525,2222,2343
10/14/2025 19:40,10509,2218,2338
10/14/2025 19:45,10499,2213,2334
10/14/2025 19:50,10479,2209,2334
10/14/2025 19:55,10471,2203,2329
10/14/2025 20:00,10452,2198,2322
10/14/2025 20:05,10464,2191,2326
10/14/2025 20:10,10430,2187,2317
10/14/2025 20:15,10439,2187,2315
10/14/2025 20:20,10429,2182,2302
10/14/2025 20:25,10419,2182,2291
10/14/2025 20:30,10413,2175,2291
10/14/2025 20:35,10408,2169,2291
10/14/2025 20:40,10398,2154,2293
10/14/2025 20:45,10365,2145,2285
10/14/2025 20:50,10319,2135,2274
10/14/2025 20:55,10254,2127,2309
10/14/2025 21:00,10231,2113,2302
10/14/2025 21:05,10174,2103,2289
10/14/2025 21:10,10162,2096,2265
10/14/2025 21:15,10140,2091,2263
10/14/2025 21:20,10116,2078,2252
10/14/2025 21:25,10084,2075,2239
10/14/2025 21:30,10055,2065,2236
10/14/2025 21:35,10016,2044,2224
10/14/2025 21:40,9980,2010,2217
10/14/2025 21:45,9958,2000,2210
10/14/2025 21:50,9918,1995,2200
10/14/2025 21:55,9902,2003,2185
10/14/2025 22:00,9855,1998,2176
10/14/2025 22:05,9961,1972,2174
10/14/2025 22:10,9914,1972,2168
10/14/2025 22:15,9877,1958,2163
10/14/2025 22:20,9824,1948,2157
10/14/2025 22:25,9798,1935,2147
10/14/2025 22:30,9758,1929,2130
10/14/2025 22:35,9726,1923,2113
10/14/2025 22:40,9677,1922,2104
10/14/2025 22:45,9637,1909,2104
10/14/2025 22:50,9601,1903,2087
10/14/2025 22:55,9588,1900,2089
10/14/2025 23:00,9521,1888,2077
10/14/2025 23:05,9683,1867,2067
10/14/2025 23:10,9649,1858,2058
10/14/2025 23:15,9615,1856,2049
10/14/2025 23:20,9578,1853,2039
10/14/2025 23:25,9555,1840,2027
10/14/2025 23:30,9521,1833,2021
10/14/2025 23:35,9518,1824,2001
10/14/2025 23:40,9452,1816,1998
10/14/2025 23:45,9430,1802,1997
10/14/2025 23:50,9390,1783,1974
10/14/2025 23:55,9355,1777,1970
10/15/2025 00:00,9320,1764,1962
10/15/2025 00:05,9259,1765,1944
10/15/2025 00:10,9224,1763,1947
10/15/2025 00:15,9189,1757,1940
10/15/2025 00:20,9177,1746,1938
10/15/2025 00:25,9141,1732,1933
10/15/2025 00:30,9130,1727,1912
10/15/2025 00:35,9078,1728,1916
10/15/2025 00:40,9065,1727,1910
10/15/2025 00:45,9034,1708,1915
10/15/2025 00:50,8997,1705,1908
10/15/2025 00:55,8981,1701,1900
10/15/2025 01:00,8949,1694,1888
10/15/2025 01:05,8934,1702,1887
10/15/2025 01:10,8924,1709,1885
10/15/2025 01:15,8883,1692,1876
10/15/2025 01:20,8855,1695,1864
10/15/2025 01:25,8827,1690,1846
10/15/2025 01:30,8769,1686,1839
10/15/2025 01:35,8755,1673,1829
10/15/2025 01:40,8753,1666,1823
10/15/2025 01:45,8712,1670,1836
10/15/2025 01:50,8703,1665,1834
10/15/2025 01:55,8698,1661,1835
10/15/2025 02:00,8632,1654,1839
10/15/2025 02:05,8612,1647,1831
10/15/2025 02:10,8593,1641,1831
10/15/2025 02:15,8574,1646,1828
10/15/2025 02:20,8537,1617,1828
10/15/2025 02:25,8512,1612,1823
10/15/2025 02:30,8507,1608,1828
10/15/2025 02:35,8495,1603,1814
10/15/2025 02:40,8483,1601,1813
10/15/2025 02:45,8475,1598,1792
10/15/2025 02:50,8435,1595,1785
10/15/2025 02:55,8422,1589,1791
10/15/2025 03:00,8420,1588,1790
10/15/2025 03:05,8409,1587,1786
10/15/2025 03:10,8403,1581,1785
10/15/2025 03:15,8404,1583,1781
10/15/2025 03:20,8389,1579,1778
10/15/2025 03:25,8386,1586,1760
10/15/2025 03:30,8368,1583,1754
10/15/2025 03:35,8358,1575,1763
10/15/2025 03:40,8368,1575,1771
10/15/2025 03:45,8357,1577,1766
10/15/2025 03:50,8353,1574,1776
10/15/2025 03:55,8340,1575,1770
10/15/2025 04:00,8339,1576,1764
10/15/2025 04:05,8361,1581,1773
10/15/2025 04:10,8398,1586,1777
10/15/2025 04:15,8418,1592,1792
10/15/2025 04:20,8422,1602,1795
10/15/2025 04:25,8443,1606,1811
10/15/2025 04:30,8465,1616,1823
10/15/2025 04:35,8478,1620,1824
10/15/2025 04:40,8501,1617,1832
10/15/2025 04:45,8521,1623,1832
10/15/2025 04:50,8531,1628,1843
10/15/2025 04:55,8542,1634,1844
10/15/2025 05:00,8533,1638,1848
10/15/2025 05:05,8551,1646,1857
10/15/2025 05:10,8612,1662,1875
10/15/2025 05:15,8647,1664,1885
10/15/2025 05:20,8671,1676,1907
10/15/2025 05:25,8695,1686,1923
10/15/2025 05:30,8721,1698,1933
10/15/2025 05:35,8760,1705,1947
10/15/2025 05:40,8770,1713,1945
10/15/2025 05:45,8792,1723,1957
10/15/2025 05:50,8787,1722,1952
10/15/2025 05:55,8790,1718,1939
10/15/2025 06:00,8793,1719,1926
10/15/2025 06:05,8625,1728,1910
10/15/2025 06:10,8659,1724,1901
10/15/2025 06:15,8688,1722,1886
10/15/2025 06:20,8692,1713,1876
10/15/2025 06:25,8694,1711,1869
10/15/2025 06:30,8701,1705,1846
10/15/2025 06:35,8712,1696,1834
10/15/2025 06:40,8731,1685,1832
10/15/2025 06:45,8719,1663,1820
10/15/2025 06:50,8729,1651,1818
10/15/2025 06:55,8740,1651,1841
10/15/2025 07:00,8816,1666,1841
10/15/2025 07:05,8729,1670,1875
10/15/2025 07:10,8792,1677,1877
10/15/2025 07:15,8886,1677,1874
10/15/2025 07:20,8936,1691,1885
10/15/2025 07:25,8975,1706,1899
10/15/2025 07:30,9029,1722,1922
10/15/2025 07:35,9093,1740,1943
10/15/2025 07:40,9154,1756,1970
10/15/2025 07:45,9225,1778,1988
10/15/2025 07:50,9300,1806,2009
10/15/2025 07:55,9417,1834,2046
10/15/2025 08:00,9496,1862,2083
10/15/2025 08:05,9628,1901,2123
10/15/2025 08:10,9734,1916,2156
10/15/2025 08:15,9790,1934,2179
10/15/2025 08:20,9852,1960,2196
10/15/2025 08:25,9917,2001,2200
10/15/2025 08:30,9924,2036,2223
10/15/2025 08:35,9960,2063,2248
10/15/2025 08:40,10029,2078,2270
10/15/2025 08:45,10063,2088,2290
10/15/2025 08:50,10110,2106,2301
10/15/2025 08:55,10188,2112,2313
10/15/2025 09:00,10216,2125,2321
10/15/2025 09:05,10206,2138,2346
10/15/2025 09:10,10267,2152,2312
10/15/2025 09:15,10313,2169,2336
10/15/2025 09:20,10373,2181,2349
10/15/2025 09:25,10422,2191,2364
10/15/2025 09:30,10450,2195,2376
10/15/2025 09:35,10495,2201,2382
10/15/2025 09:40,10492,2212,2384
10/15/2025 09:45,10554,2228,2388
10/15/2025 09:50,10597,2242,2404
10/15/2025 09:55,10624,2251,2416
10/15/2025 10:00,10668,2262,2422
10/15/2025 10:05,10722,2269,2435
10/15/2025 10:10,10745,2268,2467
10/15/2025 10:15,10773,2278,2488
10/15/2025 10:20,10844,2288,2505
10/15/2025 10:25,10886,2298,2519
10/15/2025 10:30,10909,2321,2531
10/15/2025 10:35,10916,2323,2548
10/15/2025 10:40,10885,2327,2563
10/15/2025 10:45,10870,2327,2563
10/15/2025 10:50,10878,2320,2570
10/15/2025 10:55,10890,2321,2553
10/15/2025 11:00,10877,2309,2580
10/15/2025 11:05,10876,2306,2577
10/15/2025 11:10,10884,2311,2581
10/15/2025 11:15,10885,2308,2588
10/15/2025 11:20,10878,2317,2587
10/15/2025 11:25,10853,2316,2561
10/15/2025 11:30,10779,2317,2534
10/15/2025 11:35,10776,2317,2533
10/15/2025 11:40,10764,2319,2530
10/15/2025 11:45,10715,2310,2533
10/15/2025 11:50,10712,2307,2520
10/15/2025 11:55,10672,2298,2531
10/15/2025 12:00,10602,2281,2528
10/15/2025 12:05,10570,2273,2550
10/15/2025 12:10,10581,2269,2552
10/15/2025 12:15,10575,2287,2501
10/15/2025 12:20,10553,2300,2504
10/15/2025 12:25,10571,2304,2509
10/15/2025 12:30,10514,2286,2521
10/15/2025 12:35,10506,2281,2534
10/15/2025 12:40,10496,2276,2536
10/15/2025 12:45,10500,2281,2547
10/15/2025 12:50,10504,2285,2546
10/15/2025 12:55,10589,2287,2556
10/15/2025 13:00,10660,2297,2580
10/15/2025 13:05,10745,2318,2609
10/15/2025 13:10,10828,2346,2622
10/15/2025 13:15,10888,2362,2661
10/15/2025 13:20,10896,2379,2690
10/15/2025 13:25,10835,2384,2705
10/15/2025 13:30,10864,2406,2709
10/15/2025 13:35,10836,2410,2716
10/15/2025 13:40,10839,2408,2708
10/15/2025 13:45,10837,2428,2709
10/15/2025 13:50,10838,2426,2703
10/15/2025 13:55,10783,2392,2725
10/15/2025 14:00,10818,2403,2701
10/15/2025 14:05,10816,2407,2720
10/15/2025 14:10,10821,2401,2703
10/15/2025 14:15,10849,2397,2695
10/15/2025 14:20,10835,2402,2679
10/15/2025 14:25,10875,2405,2642
10/15/2025 14:30,10905,2405,2638
10/15/2025 14:35,10902,2402,2630
10/15/2025 14:40,10895,2404,2620
10/15/2025 14:45,10946,2402,2619
10/15/2025 14:50,10936,2399,2630
10/15/2025 14:55,10923,2398,2620
10/15/2025 15:00,10890,2394,2611
10/15/2025 15:05,10929,2362,2610
10/15/2025 15:10,10901,2360,2607
10/15/2025 15:15,10943,2355,2591
10/15/2025 15:20,10981,2354,2592
10/15/2025 15:25,11005,2361,2587
10/15/2025 15:30,11012,2362,2580
10/15/2025 15:35,11128,2389,2572
10/15/2025 15:40,11126,2382,2567
10/15/2025 15:45,11137,2375,2561
10/15/2025 15:50,11025,2391,2558
10/15/2025 15:55,11032,2378,2551
10/15/2025 16:00,11033,2376,2544
10/15/2025 16:05,10999,2365,2534
10/15/2025 16:10,10979,2365,2523
10/15/2025 16:15,10969,2366,2479
10/15/2025 16:20,10961,2376,2482
10/15/2025 16:25,10966,2375,2466
10/15/2025 16:30,10958,2373,2460
10/15/2025 16:35,10938,2366,2452
10/15/2025 16:40,10937,2352,2447
10/15/2025 16:45,10920,2348,2442
10/15/2025 16:50,10883,2342,2419
10/15/2025 16:55,10851,2332,2414
10/15/2025 17:00,10815,2318,2386
10/15/2025 17:05,10723,2301,2372
10/15/2025 17:10,10706,2294,2353
10/15/2025 17:15,10705,2293,2356
10/15/2025 17:20,10729,2279,2378
10/15/2025 17:25,10763,2289,2387
10/15/2025 17:30,10773,2310,2396
10/15/2025 17:35,10802,2322,2415
10/15/2025 17:40,10856,2341,2445
10/15/2025 17:45,10890,2353,2472
10/15/2025 17:50,10891,2371,2485
10/15/2025 17:55,10930,2383,2498
10/15/2025 18:00,10947,2386,2500
10/15/2025 18:05,10967,2409,2511
10/15/2025 18:10,11014,2406,2509
10/15/2025 18:15,11011,2401,2511
10/15/2025 18:20,11049,2385,2506
10/15/2025 18:25,11053,2381,2485
10/15/2025 18:30,11052,2356,2490
10/15/2025 18:35,11039,2345,2479
10/15/2025 18:40,11007,2335,2469
10/15/2025 18:45,10988,2323,2457
10/15/2025 18:50,10909,2309,2455
10/15/2025 18:55,10859,2304,2446
10/15/2025 19:00,10823,2292,2432
10/15/2025 19:05,10825,2275,2439
10/15/2025 19:10,10809,2270,2425
10/15/2025 19:15,10796,2268,2440
10/15/2025 19:20,10797,2256,2451
10/15/2025 19:25,10784,2253,2447
10/15/2025 19:30,10812,2244,2445
10/15/2025 19:35,10791,2239,2441
10/15/2025 19:40,10786,2235,2442
10/15/2025 19:45,10775,2243,2437
10/15/2025 19:50,10766,2241,2432
10/15/2025 19:55,10750,2235,2431
10/15/2025 20:00,10742,2216,2429
10/15/2025 20:05,10700,2206,2428
10/15/2025 20:10,10672,2199,2417
10/15/2025 20:15,10671,2195,2417
10/15/2025 20:20,10659,2173,2424
10/15/2025 20:25,10627,2168,2423
10/15/2025 20:30,10612,2161,2424
10/15/2025 20:35,10581,2173,2413
10/15/2025 20:40,10564,2174,2402
10/15/2025 20:45,10520,2154,2391
10/15/2025 20:50,10495,2141,2379
10/15/2025 20:55,10452,2146,2351
10/15/2025 21:00,10433,2131,2341
10/15/2025 21:05,10356,2111,2333
10/15/2025 21:10,10345,2100,2318
10/15/2025 21:15,10324,2087,2322
10/15/2025 21:20,10298,2071,2328
10/15/2025 21:25,10278,2072,2299
10/15/2025 21:30,10247,2064,2289
10/15/2025 21:35,10202,2055,2275
10/15/2025 21:40,10181,2066,2283
10/15/2025 21:45,10152,2051,2258
10/15/2025 21:50,10118,2024,2266
10/15/2025 21:55,10113,2016,2255
10/15/2025 22:00,10069,2018,2241
10/15/2025 22:05,10006,2007,2235
10/15/2025 22:10,9972,1991,2225
10/15/2025 22:15,9941,1963,2223
10/15/2025 22:20,9867,1954,2228
10/15/2025 22:25,9836,1946,2221
10/15/2025 22:30,9845,1939,2215
10/15/2025 22:35,9805,1931,2198
10/15/2025 22:40,9750,1923,2190
10/15/2025 22:45,9719,1912,2181
10/15/2025 22:50,9681,1901,2168
10/15/2025 22:55,9668,1911,2156
10/15/2025 23:00,9623,1903,2146
10/15/2025 23:05,9736,1892,2140
10/15/2025 23:10,9697,1903,2124
10/15/2025 23:15,9641,1895,2113
10/15/2025 23:20,9628,1885,2104
10/15/2025 23:25,9572,1886,2075
10/15/2025 23:30,9557,1870,2068
10/15/2025 23:35,9532,1869,2052
10/15/2025 23:40,9498,1858,2048
10/15/2025 23:45,9457,1854,2041
10/15/2025 23:50,9406,1847,2025
10/15/2025 23:55,9368,1841,2018
10/16/2025 00:00,9277,1829,2028
10/16/2025 00:05,9228,1825,2004
10/16/2025 00:10,9189,1818,1995
10/16/2025 00:15,9145,1813,1992
10/16/2025 00:20,9151,1814,1994
10/16/2025 00:25,9105,1778,1976
10/16/2025 00:30,9039,1778,1994
10/16/2025 00:35,9020,1790,1982
10/16/2025 00:40,8993,1757,1986
10/16/2025 00:45,8947,1755,1985
10/16/2025 00:50,8910,1771,1959
10/16/2025 00:55,8898,1764,1969
10/16/2025 01:00,8858,1756,1950
10/16/2025 01:05,9020,1768,1944
10/16/2025 01:10,9027,1752,1928
10/16/2025 01:15,8975,1748,1931
10/16/2025 01:20,8965,1745,1944
10/16/2025 01:25,8926,1723,1925
10/16/2025 01:30,8899,1715,1914
10/16/2025 01:35,8882,1730,1897
10/16/2025 01:40,8899,1733,1881
10/16/2025 01:45,8866,1725,1872
10/16/2025 01:50,8840,1729,1877
10/16/2025 01:55,8829,1730,1871
10/16/2025 02:00,8790,1710,1869
10/16/2025 02:05,8753,1706,1862
10/16/2025 02:10,8743,1674,1854
10/16/2025 02:15,8719,1689,1836
10/16/2025 02:20,8712,1669,1823
10/16/2025 02:25,8674,1667,1820
10/16/2025 02:30,8657,1658,1820
10/16/2025 02:35,8639,1672,1817
10/16/2025 02:40,8572,1650,1822
10/16/2025 02:45,8549,1650,1815
10/16/2025 02:50,8545,1641,1819
10/16/2025 02:55,8525,1649,1818
10/16/2025 03:00,8508,1640,1809
10/16/2025 03:05,8488,1635,1809
10/16/2025 03:10,8472,1635,1805
10/16/2025 03:15,8551,1651,1792
10/16/2025 03:20,8550,1646,1799
10/16/2025 03:25,8525,1636,1785
10/16/2025 03:30,8523,1626,1779
10/16/2025 03:35,8507,1629,1811
10/16/2025 03:40,8513,1629,1806
10/16/2025 03:45,8496,1635,1812
10/16/2025 03:50,8496,1635,1814
10/16/2025 03:55,8476,1634,1815
10/16/2025 04:00,8497,1632,1812
10/16/2025 04:05,8541,1634,1808
10/16/2025 04:10,8554,1633,1800
10/16/2025 04:15,8575,1631,1804
10/16/2025 04:20,8615,1640,1826
10/16/2025 04:25,8631,1641,1831
10/16/2025 04:30,8551,1644,1828
10/16/2025 04:35,8573,1651,1834
10/16/2025 04:40,8600,1654,1842
10/16/2025 04:45,8598,1660,1844
10/16/2025 04:50,8592,1666,1856
10/16/2025 04:55,8607,1670,1870
10/16/2025 05:00,8604,1669,1860
10/16/2025 05:05,8623,1675,1873
10/16/2025 05:10,8680,1688,1902
10/16/2025 05:15,8708,1720,1913
10/16/2025 05:20,8727,1733,1929
10/16/2025 05:25,8767,1748,1944
10/16/2025 05:30,8769,1753,1938
10/16/2025 05:35,8785,1764,1945
10/16/2025 05:40,8790,1774,1951
10/16/2025 05:45,8798,1764,1943
10/16/2025 05:50,8804,1761,1934
10/16/2025 05:55,8791,1758,1951
10/16/2025 06:00,8777,1756,1943
10/16/2025 06:05,8654,1770,1921
10/16/2025 06:10,8682,1762,1883
10/16/2025 06:15,8670,1760,1887
10/16/2025 06:20,8657,1754,1871
10/16/2025 06:25,8661,1747,1864
10/16/2025 06:30,8649,1749,1854
10/16/2025 06:35,8726,1742,1839
10/16/2025 06:40,8729,1731,1832
10/16/2025 06:45,8714,1726,1828
10/16/2025 06:50,8725,1714,1814
10/16/2025 06:55,8741,1714,1814
10/16/2025 07:00,8767,1725,1814
10/16/2025 07:05,8667,1718,1832
10/16/2025 07:10,8757,1732,1832
10/16/2025 07:15,8851,1736,1842
10/16/2025 07:20,8895,1755,1864
10/16/2025 07:25,8931,1757,1899
10/16/2025 07:30,9009,1766,1918
10/16/2025 07:35,9052,1783,1951
10/16/2025 07:40,9122,1803,1972
10/16/2025 07:45,9196,1823,2011
10/16/2025 07:50,9248,1840,2037
10/16/2025 07:55,9290,1867,2058
10/16/2025 08:00,9380,1904,2109
10/16/2025 08:05,9467,1938,2150
10/16/2025 08:10,9544,1971,2190
10/16/2025 08:15,9630,1990,2217
10/16/2025 08:20,9684,2018,2246
10/16/2025 08:25,9735,2024,2264
10/16/2025 08:30,9755,2045,2270
10/16/2025 08:35,9825,2062,2296
10/16/2025 08:40,9885,2082,2315
10/16/2025 08:45,9946,2102,2337
10/16/2025 08:50,10051,2121,2342
10/16/2025 08:55,10131,2133,2326
10/16/2025 09:00,10170,2146,2361
10/16/2025 09:05,10161,2166,2396
10/16/2025 09:10,10248,2174,2411
10/16/2025 09:15,10215,2200,2426
10/16/2025 09:20,10253,2211,2443
10/16/2025 09:25,10298,2224,2452
10/16/2025 09:30,10332,2234,2462
10/16/2025 09:35,10359,2239,2468
10/16/2025 09:40,10420,2250,2477
10/16/2025 09:45,10467,2257,2476
10/16/2025 09:50,10500,2266,2484
10/16/2025 09:55,10642,2276,2497
10/16/2025 10:00,10692,2300,2521
10/16/2025 10:05,10747,2304,2528
10/16/2025 10:10,10782,2310,2546
10/16/2025 10:15,10816,2330,2555
10/16/2025 10:20,10839,2344,2559
10/16/2025 10:25,10893,2341,2575
10/16/2025 10:30,10919,2357,2589
10/16/2025 10:35,10925,2356,2603
10/16/2025 10:40,10950,2356,2610
10/16/2025 10:45,10943,2365,2617
10/16/2025 10:50,10977,2391,2567
10/16/2025 10:55,11006,2375,2571
10/16/2025 11:00,10963,2375,2586
10/16/2025 11:05,10950,2389,2560
10/16/2025 11:10,11028,2380,2560
10/16/2025 11:15,10979,2339,2636
10/16/2025 11:20,10979,2335,2630
10/16/2025 11:25,10963,2340,2637
10/16/2025 11:30,10947,2339,2607
10/16/2025 11:35,10912,2362,2583
10/16/2025 11:40,10908,2362,2597
10/16/2025 11:45,10889,2362,2588
10/16/2025 11:50,10852,2355,2581
10/16/2025 11:55,10819,2349,2580
10/16/2025 12:00,10731,2341,2572
10/16/2025 12:05,10664,2335,2593
10/16/2025 12:10,10739,2334,2597
10/16/2025 12:15,10749,2330,2593
10/16/2025 12:20,10745,2332,2592
10/16/2025 12:25,10764,2339,2594
10/16/2025 12:30,10810,2338,2597
10/16/2025 12:35,10815,2355,2600
10/16/2025 12:40,10807,2350,2601
10/16/2025 12:45,10822,2343,2601
10/16/2025 12:50,10837,2352,2601
10/16/2025 12:55,10876,2355,2625
10/16/2025 13:00,10903,2368,2637
10/16/2025 13:05,11013,2404,2601
10/16/2025 13:10,11089,2397,2595
10/16/2025 13:15,11147,2410,2627
10/16/2025 13:20,11144,2456,2658
10/16/2025 13:25,11177,2473,2662
10/16/2025 13:30,11242,2469,2673
10/16/2025 13:35,11228,2472,2681
10/16/2025 13:40,11332,2472,2669
10/16/2025 13:45,11339,2444,2725
10/16/2025 13:50,11361,2462,2678
10/16/2025 13:55,11376,2468,2688
10/16/2025 14:00,11396,2471,2698
10/16/2025 14:05,11422,2463,2695
10/16/2025 14:10,11515,2459,2699
10/16/2025 14:15,11518,2454,2712
10/16/2025 14:20,11515,2455,2713
10/16/2025 14:25,11538,2472,2708
10/16/2025 14:30,11552,2468,2709
10/16/2025 14:35,11567,2473,2693
10/16/2025 14:40,11548,2467,2700
10/16/2025 14:45,11590,2459,2697
10/16/2025 14:50,11562,2457,2699
10/16/2025 14:55,11525,2449,2681
10/16/2025 15:00,11502,2456,2673
10/16/2025 15:05,11447,2446,2679
10/16/2025 15:10,11418,2438,2724
10/16/2025 15:15,11452,2461,2675
10/16/2025 15:20,11475,2457,2674
10/16/2025 15:25,11496,2472,2679
10/16/2025 15:30,11536,2469,2693
10/16/2025 15:35,11521,2447,2692
10/16/2025 15:40,11442,2446,2734
10/16/2025 15:45,11465,2448,2730
10/16/2025 15:50,11437,2446,2724
10/16/2025 15:55,11411,2442,2693
10/16/2025 16:00,11410,2441,2657
10/16/2025 16:05,11374,2429,2640
10/16/2025 16:10,11391,2416,2642
10/16/2025 16:15,11383,2413,2592
10/16/2025 16:20,11390,2413,2573
10/16/2025 16:25,11346,2410,2589
10/16/2025 16:30,11396,2425,2575
10/16/2025 16:35,11388,2414,2546
10/16/2025 16:40,11326,2408,2512
10/16/2025 16:45,11305,2406,2508
10/16/2025 16:50,11262,2403,2546
10/16/2025 16:55,11244,2392,2533
10/16/2025 17:00,11175,2360,2512
10/16/2025 17:05,11059,2341,2496
10/16/2025 17:10,11001,2335,2491
10/16/2025 17:15,11006,2337,2476
10/16/2025 17:20,11050,2347,2474
10/16/2025 17:25,11027,2359,2478
10/16/2025 17:30,11039,2371,2507
10/16/2025 17:35,11066,2390,2530
10/16/2025 17:40,11102,2405,2556
10/16/2025 17:45,11147,2415,2582
10/16/2025 17:50,11216,2420,2601
10/16/2025 17:55,11226,2426,2610
10/16/2025 18:00,11236,2434,2617
10/16/2025 18:05,11240,2424,2603
10/16/2025 18:10,11258,2432,2604
10/16/2025 18:15,11257,2430,2596
10/16/2025 18:20,11267,2424,2587
10/16/2025 18:25,11290,2423,2570
10/16/2025 18:30,11275,2411,2527
10/16/2025 18:35,11249,2394,2512
10/16/2025 18:40,11241,2384,2507
10/16/2025 18:45,11217,2373,2487
10/16/2025 18:50,11160,2359,2475
10/16/2025 18:55,11130,2354,2455
10/16/2025 19:00,11081,2344,2451
10/16/2025 19:05,11053,2328,2442
10/16/2025 19:10,11018,2322,2459
10/16/2025 19:15,11010,2321,2464
10/16/2025 19:20,10980,2322,2463
10/16/2025 19:25,10967,2313,2454
10/16/2025 19:30,10962,2307,2455
10/16/2025 19:35,10960,2300,2450
10/16/2025 19:40,10943,2294,2445
10/16/2025 19:45,10942,2293,2441
10/16/2025 19:50,10977,2294,2436
10/16/2025 19:55,10941,2284,2429
10/16/2025 20:00,10935,2279,2425
10/16/2025 20:05,10897,2272,2450
10/16/2025 20:10,10908,2271,2440
10/16/2025 20:15,10890,2263,2450
10/16/2025 20:20,10875,2258,2443
10/16/2025 20:25,10860,2254,2450
10/16/2025 20:30,10803,2251,2440
10/16/2025 20:35,10834,2245,2426
10/16/2025 20:40,10841,2246,2454
10/16/2025 20:45,10820,2242,2447
10/16/2025 20:50,10779,2229,2435
10/16/2025 20:55,10747,2217,2425
10/16/2025 21:00,10730,2218,2423
10/16/2025 21:05,10670,2202,2413
10/16/2025 21:10,10649,2191,2406
10/16/2025 21:15,10651,2177,2401
10/16/2025 21:20,10608,2172,2401
10/16/2025 21:25,10594,2165,2384
10/16/2025 21:30,10563,2153,2386
10/16/2025 21:35,10512,2141,2378
10/16/2025 21:40,10482,2139,2367
10/16/2025 21:45,10439,2123,2357
10/16/2025 21:50,10399,2119,2346
10/16/2025 21:55,10365,2102,2324
10/16/2025 22:00,10340,2089,2315
10/16/2025 22:05,10436,2081,2314
10/16/2025 22:10,10411,2061,2277
10/16/2025 22:15,10388,2057,2276
10/16/2025 22:20,10374,2039,2276
10/16/2025 22:25,10313,2031,2265
10/16/2025 22:30,10259,2031,2259
10/16/2025 22:35,10289,2024,2246
10/16/2025 22:40,10258,2018,2240
10/16/2025 22:45,10218,2017,2228
10/16/2025 22:50,10181,2009,2205
10/16/2025 22:55,10154,2002,2203
10/16/2025 23:00,10103,1991,2194
10/16/2025 23:05,10196,1976,2176
10/16/2025 23:10,10161,1955,2163
10/16/2025 23:15,10153,1948,2156
10/16/2025 23:20,10111,1943,2148
10/16/2025 23:25,10083,1925,2135
10/16/2025 23:30,10041,1920,2119
10/16/2025 23:35,10010,1915,2109
10/16/2025 23:40,9974,1909,2098
10/16/2025 23:45,9929,1911,2085
10/16/2025 23:50,9904,1906,2081
10/16/2025 23:55,9877,1894,2092
10/17/2025 00:00,9846,1885,2065
10/17/2025 00:05,9782,1875,2055
10/17/2025 00:10,9756,1868,2063
10/17/2025 00:15,9697,1861,2051
10/17/2025 00:20,9708,1855,2040
10/17/2025 00:25,9694,1844,2024
10/17/2025 00:30,9663,1842,2015
10/17/2025 00:35,9617,1847,2016
10/17/2025 00:40,9588,1839,2006
10/17/2025 00:45,9530,1836,1994
10/17/2025 00:50,9505,1828,1988
10/17/2025 00:55,9469,1830,1990
10/17/2025 01:00,9436,1822,1996
10/17/2025 01:05,9452,1815,1990
10/17/2025 01:10,9446,1807,1992
10/17/2025 01:15,9400,1808,1991
10/17/2025 01:20,9386,1807,1984
10/17/2025 01:25,9354,1796,1973
10/17/2025 01:30,9355,1787,1953
10/17/2025 01:35,9321,1776,1953
10/17/2025 01:40,9320,1771,1943
10/17/2025 01:45,9259,1761,1936
